5 0.0421569347382 0.000179052352905 0.0606751441956 0.000180006027222 1656 1656 1.666 1.666
6 0.10964512825 0.000164031982422 0.0338129997253 0.000232934951782 1656 1656 1.3925 1.3925
7 0.0387279987335 0.000179052352905 0.0525360107422 0.000298023223877 1656 1656 1.19785714286 1.19785714286
8 0.0529520511627 0.000221967697144 0.0677189826965 0.000218868255615 1656 1656 1.0525 1.0525
9 0.040796995163 0.000186920166016 0.0528299808502 0.000442028045654 1656 1692 0.932777777778 0.866
10 0.0327229499817 0.000272989273071 0.0451159477234 0.000518083572388 1656 1656 0.8455 0.8455
11 0.105745077133 0.000398874282837 0.045478105545 0.000484943389893 1656 1692 0.772727272727 0.673846153846
12 0.0429220199585 0.000332117080688 0.0498998165131 0.000580072402954 1692 1692 0.722916666667 0.625714285714
13 0.0562720298767 0.000489950180054 0.0450410842896 0.00061297416687 1656 2844 0.651923076923 0.91375
14 0.0441989898682 0.000555992126465 0.0474200248718 0.000634908676147 1692 2844 0.628214285714 0.914375
15 0.0339319705963 0.00062084197998 0.0495500564575 0.000514030456543 1692 1692 0.581 0.5496875
16 0.0470380783081 0.000380992889404 0.0489449501038 0.000964879989624 1692 2884 0.5440625 0.833611111111
17 0.0394561290741 0.000680923461914 0.0444579124451 0.00129795074463 1692 2884 0.523823529412 0.842222222222
18 0.0854480266571 0.000818014144897 0.0464861392975 0.00114107131958 1692 2884 0.492777777778 0.795
19 0.0581519603729 0.0011191368103 0.0459721088409 0.00117015838623 1692 1692 0.468947368421 0.469473684211
20 0.0514090061188 0.00148415565491 0.0461540222168 0.00182104110718 2844 2884 0.74 0.691590909091
21 0.0502219200134 0.000775814056396 0.0518369674683 0.00128793716431 2844 2884 0.698095238095 0.661086956522
22 0.0968060493469 0.00247406959534 0.0527760982513 0.00145196914673 2884 2884 0.681590909091 0.635625
23 0.0650999546051 0.00104808807373 0.0494468212128 0.00245690345764 2844 2884 0.642826086957 0.634166666667
24 0.0791001319885 0.000591993331909 0.0462419986725 0.00142312049866 1692 2884 0.368333333333 0.583846153846
25 0.113359928131 0.00139784812927 0.0454981327057 0.00353503227234 2884 2928 0.604 0.605192307692
26 0.0530760288239 0.00126791000366 0.0465731620789 0.00179100036621 1692 2928 0.345576923077 0.577777777778
27 0.0388309955597 0.00153207778931 0.0877201557159 0.00841999053955 2884 5232 0.564444444444 0.88935483871
28 0.0479350090027 0.00127196311951 0.0954730510712 0.00142002105713 2884 2884 0.540357142857 0.544285714286
29 0.0586960315704 0.00388097763062 0.102334022522 0.00217795372009 2884 2928 0.526379310345 0.510967741935
30 0.0478370189667 0.00146484375 0.0720369815826 0.00313806533813 2884 5232 0.508666666667 0.855625
31 0.0388159751892 0.00113296508789 0.0464429855347 0.00313591957092 2844 2928 0.482419354839 0.4903125
32 0.0490951538086 0.00159120559692 0.0503330230713 0.00430607795715 2884 5232 0.48140625 0.815882352941
33 0.0515990257263 0.00203704833984 0.0445029735565 0.00279307365417 2884 2928 0.47 0.446111111111
34 0.0502150058746 0.00190496444702 0.0537838935852 0.0030210018158 2884 5232 0.458529411765 0.748243243243
35 0.0815279483795 0.00254106521606 0.0522618293762 0.00855898857117 2884 5232 0.444714285714 0.748513513514
