5 0.0410630702972 6.91413879395e-05 0.0610308647156 0.000180006027222 1136 1136 1.148 1.148
6 0.0515880584717 8.01086425781e-05 0.0531530380249 9.41753387451e-05 1136 1136 0.958333333333 0.96
7 0.0458128452301 0.0001540184021 0.0412881374359 0.000147104263306 1136 1136 0.824285714286 0.725
8 0.043653011322 0.000134944915771 0.0584878921509 0.000149965286255 1136 1136 0.72375 0.725
9 0.0372929573059 0.000148057937622 0.0419669151306 0.000224828720093 1136 1172 0.645 0.603
10 0.050843000412 0.00014591217041 0.0518960952759 0.000264883041382 1136 1136 0.5805 0.5815
11 0.038388967514 0.00019097328186 0.0870010852814 0.000271081924438 1136 1172 0.530454545455 0.548636363636
12 0.058632850647 0.000260829925537 0.0565299987793 0.000286102294922 1172 1172 0.505 0.466923076923
13 0.0398111343384 0.000890016555786 0.122054815292 0.00036096572876 1172 1172 0.468076923077 0.466923076923
14 0.0444328784943 0.000233888626099 0.0575551986694 0.000431060791016 1136 2324 0.419285714286 0.744375
15 0.0449559688568 0.000229120254517 0.0697269439697 0.000529050827026 1136 2364 0.391666666667 0.714705882353
16 0.0585250854492 0.000943899154663 0.0604348182678 0.000496864318848 1172 2364 0.3821875 0.714117647059
17 0.0500729084015 0.000430822372437 0.0455749034882 0.000519037246704 1172 2324 0.361176470588 0.63
18 0.058974981308 0.000355005264282 0.0563061237335 0.000769138336182 1172 2324 0.341111111111 0.571904761905
19 0.0378959178925 0.000314950942993 0.0579340457916 0.0011990070343 1136 2364 0.312368421053 0.581428571429
20 0.0434529781342 0.000382900238037 0.0855941772461 0.000630140304565 1172 2364 0.30825 0.581904761905
21 0.0521681308746 0.000536918640137 0.0626318454742 0.00116586685181 2324 2364 0.570476190476 0.557045454545
22 0.0518488883972 0.000468969345093 0.0614080429077 0.00073504447937 1172 2364 0.282272727273 0.533260869565
23 0.057816028595 0.000444889068604 0.0550270080566 0.00117015838623 1172 2364 0.27 0.533043478261
24 0.0458419322968 0.000771045684814 0.0570850372314 0.00133585929871 2324 2364 0.5025 0.4922
25 0.0949840545654 0.00100517272949 0.064414024353 0.000869989395142 2324 2364 0.482 0.441071428571
26 0.042906999588 0.000864028930664 0.0585570335388 0.002690076828 1172 2408 0.240961538462 0.4225
27 0.0565659999847 0.000707149505615 0.0482189655304 0.00123882293701 2324 2408 0.447962962963 0.409516129032
28 0.0544559955597 0.000786066055298 0.0706391334534 0.00279116630554 2364 2364 0.440178571429 0.413666666667
29 0.0806889533997 0.000859975814819 0.0633590221405 0.00149703025818 1172 3560 0.218275862069 0.561363636364
30 0.04643201828 0.000732183456421 0.0501821041107 0.00107598304749 2324 2364 0.404 0.3890625
31 0.0546669960022 0.000854015350342 0.0636470317841 0.00184607505798 2324 2364 0.392580645161 0.368088235294
32 0.0478677749634 0.000899076461792 0.0504829883575 0.00249314308167 2364 2364 0.3875 0.348194444444
33 0.0983698368073 0.00261616706848 0.0573470592499 0.00144791603088 2364 2408 0.376060606061 0.364571428571
34 0.0552000999451 0.000895977020264 0.0502090454102 0.00127792358398 2324 2364 0.359558823529 0.357571428571
35 0.0616779327393 0.00104689598083 0.050154209137 0.00148415565491 2364 2408 0.356 0.337368421053
36 0.0446670055389 0.00146293640137 0.0586988925934 0.00181698799133 2364 3608 0.347361111111 0.497236842105
37 0.0721831321716 0.00464987754822 0.0642309188843 0.00165200233459 2364 3560 0.336756756757 0.466375
38 0.0512590408325 0.000903129577637 0.0500609874725 0.00464296340942 2324 2408 0.322368421053 0.301046511628
39 0.0522289276123 0.00187993049622 0.0480661392212 0.00174713134766 2364 2408 0.320384615385 0.294659090909
40 0.0504550933838 0.00133204460144 0.0592501163483 0.0019211769104 2364 3560 0.315 0.42625
41 0.0418448448181 0.00110006332397 0.0495090484619 0.00174188613892 2324 3560 0.300853658537 0.445
42 0.046835899353 0.00107002258301 0.0529508590698 0.00206208229065 2324 3560 0.29369047619 0.408913043478
43 0.0482878684998 0.00151801109314 0.0533120632172 0.00212097167969 2364 3608 0.294534883721 0.422888888889
44 0.0514590740204 0.00148415565491 0.0584149360657 0.00816702842712 2364 3560 0.287840909091 0.3769
45 0.0561490058899 0.00227284431458 0.0696380138397 0.0023250579834 2364 3560 0.282 0.357264150943
46 0.0532448291779 0.00471591949463 0.0690460205078 0.00213694572449 2408 3560 0.281956521739 0.385
47 0.0668308734894 0.00123381614685 0.0675599575043 0.00391411781311 2324 3560 0.264468085106 0.351296296296
48 0.0551760196686 0.00145316123962 0.0518848896027 0.00279593467712 2364 2408 0.264375 0.252692307692
49 0.0472128391266 0.00160193443298 0.0600399971008 0.00243806838989 2364 3608 0.26 0.375980392157
50 0.0475559234619 0.00157284736633 0.0631768703461 0.00222182273865 2364 3560 0.2553 0.370784313725
51 0.0522599220276 0.00179004669189 0.0511779785156 0.00266003608704 2364 3560 0.25137254902 0.312950819672
52 0.0921258926392 0.00200295448303 0.0652799606323 0.004145860672 2408 3560 0.251730769231 0.31825
53 0.0580899715424 0.00197792053223 0.0600860118866 0.00467801094055 2408 3608 0.247452830189 0.323333333333
